#,id,product_name,product_name_synonyms,price,discontinued,release_date,key_binding,tags,features,keyboard_layout,keyboard_type,switch_options,multi_media_key_count,main_frame_material,key_cap_profile,stabilizer,reinforcing_plate,n_key_rollover,plug_and_play,polling_rate,support_platforms,battery_capacity,bluetooth_runtime,backlight_pattern,connection_method,supports_2_4ghz,dynamic_keystroke,hot_swap_socket,rapid_trigger,size,height_including_key_cap,height_not_including_key_cap,package_contents,warranty_period,weight,color,color_details
103,106,K2 HE,"[""K2 HE"", ""K2"", ""케이2"", ""케이투"", ""k2he"", ""K2HE""]",199000,false,"",[],"[""자석축"", ""기계식"", ""75%"", ""컴팩트 텐키리스"", ""유선"", ""무선"", ""2.4GHz"", ""블루투스"", ""블투"", ""래피드 트리거"", ""rapid"", ""trigger"", ""래피드"", ""트리거"", ""핫스왑"", ""무한 동시입력"", ""6키 동시 입력""]","[""10만원대"", ""레피드 트리거 지원"", ""프리런칭""]",75% 컴팩트 텐키리스,기계식 키보드,"[""게이트론 더블 레일 마그네틱 스위치 자석축""]",12,알루미늄,ABS/OEM 프로파일(영문: 이중사출 / 한글: 레이저 각인),정보 없음,정보 없음,유선: 무한 동시 입력 / 무선: 6키 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 블루투스 : 90Hz / 무선: 2.4GHz",IOS / MAC / Windows / Android / Linux,"4,000mAh",정보 없음,22종 LED(Flash / Breathing / Static 등),유선: USB Type-C 케이블 / 무선: 블루투스 5.1 & 2.4Ghz,2.4GHz 지원,미지원,게이트론 더블 레일 마그네틱 스위치만 호환 가능,지원(작동 범위: 0.2 ~ 3.8mm / 감도: 0.1mm),스페셜 에디션: 320.5 x 126.2 mm / 스탠다드 에디션: 316.4 x 126.7mm,스페셜 에디션(프론트: 30.1mm / 리어: 40.7mm) / 스탠다드 에디션(프론트: 30.2mm / 리어: 40.7mm),정보 없음,"[""K2 HE 키보드"", ""A to C 타입 케이블"", ""2 in 1 키캡 & 스위치 리무버"", ""A 타입 2.4G 리시버"", ""무선 2.4G 리시버 전용 연장 어댑터"", ""윈도우용 추가 키캡""]",1년,스페셜 에디션: 965g / 스탠다드 에디션: 980g,"[""메탈 블랙"", ""우드 화이트"", ""우드 블랙""]","[{""colorName"": ""메탈 블랙"", ""releaseDate"": """"}, {""colorName"": ""우드 화이트"", ""releaseDate"": """"}, {""colorName"": ""우드 블랙"", ""releaseDate"": """"}]"
104,107,K2 PRO MAX,"[""K2 PRO 맥스"", ""K2 MAX"", ""K2 맥스"", ""케이2 프로 맥스"", ""K2 프로 맥스"", ""케이투 PRO 맥스"", ""케이투 프로 맥스"", ""케이투 맥스"", ""K2 PRO MAX"", ""K2""]","189,000",false,"",[],"[""적축"", ""바나나축"", ""기계식"", ""75%"", ""컴팩트 텐키리스"", ""스틸"", ""무한 동시 입력"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""2.4GHz"", ""핫스왑"", ""Super 기계식"", ""수퍼 기계식"", ""슈퍼 기계식""]","[""약 256시간"", ""10만원대""]",75% 컴팩트 텐키리스,기계식 키보드,"[""키크론 super 기계식 스위치 (적축/바나나축)""]",12,ABS 플라스틱,이중사출 PBT/OSA 프로파일(영문: 이중사출),볼트 타입 PCB 체결,스틸,유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz /무선: 2.4GHz / 블루투스: 90Hz",IOS / MAC / Windows / Android / Linux,"4,000mAh",LED 최소밝기 약 168시간 / LED Off 약 256시간,"RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블 / 무선: 블루투스 5.1 & 2.4GHz,2.4GHz 지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,316.62 x 126.56mm,정보 없음,프론트: 19.59mm / 리어: 33.17mm,"[""K2 PRO 키보드"", ""USB Type A to C 케이블"", ""Type-A 2.4GHz 리시버"", ""리시버 연장 어뎁터"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버"", ""Hex Key(알루미늄 프레임 버전 전용)""]",1년,1080 ± 10g,"[""블랙""]","[{""colorName"": ""블랙"", ""releaseDate"": """"}]"
105,108,K2 PRO,"[""K2 프로"", ""K투 프로"", ""k투 pro"", ""케이2 프로"", ""케이2 pro"", ""케이투 프로"", ""케이투 pro"", ""K2 PRO"", ""K2""]","189,000",false,"",[],"[""적축"", ""청축"", ""갈축"", ""기계식"", ""75%"", ""컴팩트 텐키리스"", ""알루미늄"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""핫스왑"", ""무한 동시 입력""]","[""약 300시간"", ""10만원대""]",75% 컴팩트 텐키리스,기계식 키보드,"[""키크론  K-PRO 기계식 스위치 (적축/청축/갈축)""]",12,ABS + 알루미늄,이중사출 PBT/OEM 프로파일(영문: 이중사출 / 한글: 레이저 각인),정보 없음,정보 없음,유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 무선: 90Hz",IOS / MAC / Windows / Android / Linux,"4,000mAh",LED 최소밝기 약 100시간 / LED Off 약 300시간,"RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블 / 무선: 블루투스 5.1,미지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,316.6 x 121.6mm,프론트: 32mm / 리어: 42mm,정보 없음,"[""K2 PRO 키보드"", ""USB Type A to C 케이블"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버"", ""추가 키캡 x 1SET""]",1년,1070g,"[""다크 그레이""]","[{""colorName"": ""다크 그레이"", ""releaseDate"": """"}]"
106,109,C1 PRO,"[""C1 프로"", ""C원 프로"", ""씨원 프로"", ""시원 pro"", ""씨원 pro"", ""시원 프로"", ""C1 PRO"", ""C1""]","109,000",false,"",[],"[""텐키리스"", ""적축"", ""청축"", ""갈축"", ""저소음 적축"", ""저소음적축"", ""저소음 갈축"", ""저소음갈축"", ""80%"", ""핫스왑"", ""기계식""]","[""저렴한"", ""10만원대"", ""조용한""]",80% 텐키리스,기계식 키보드,"[""키크론 K PRO 기계식 적축/청축/갈축/저소음적축/저소음갈축""]",12,ABS,이중사출 PBT/OEM 프로파일(영문: 이중사출 / 한글: 레이저각인),정보 없음,정보 없음,유선: 무한 동시 입력 지원,Plug & Play 지원,유선: 1000Hz,MAC / IOS / Windows / Android / Linux,미지원,블루투스 미지원,"RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-c 케이블 / 무선: 미지원,미지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,357.4 x 130.1mm,프론트: 28.7mm / 리어: 39mm,정보 없음,"[""C1 PRO, USB Type-C to C 케이블, C to A 젠더, 스위치 리무버, 키캡 리무버, Windows용 교체 키캡""]",1년,700g,"[""RGB LED - 라이트 그레이""]","[{""colorName"": ""RGB LED - 라이트 그레이"", ""releaseDate"": """"}]"
107,110,K6 PRO 저소음 적축,"[""K6 프로 저소음 적축"", ""K6 PRO 저적"", ""K6 프로 저적"", ""K6 PRO 저소음 적축"", ""K6""]","199,000",false,"",[],"[""K PRO"", ""기계식"", ""저소음 적축"", ""65%"", ""울트라 컴팩트"", ""알루미늄"", ""무한동시입력"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""핫스왑""]","[""저소음"", ""조용한"", ""블루투스 약 300시간"", ""RGB 지원"", ""2.4미지원""]",65% 울트라 컴팩트 배열,기계식 키보드,"[""키크론 K-PRO 기계식 스위치 저소음 적축""]",12,ABS + 알루미늄,이중사출 PBT/OSA 프로파일(영문: 이중사출/한글: 레이저 각인),정보 없음,정보 없음,유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 블루투스: 90Hz ",IOS / MAC / Windows / Android / Linux,"4,000mAh",LED 최소 밝기: 약 100시간 / LED OFF: 약 300시간,"RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블 / 무선: 블루투스 5.1,미지원,미지원,MX 스타일 3핀 5핀 핫스왑 지원,미지원,317 x 107mm,프론트: 34mm / 리어: 40mm,정보 없음,"[""K6 PRO 키보드"", ""USB Type A to C 케이블"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버"", ""Windows용 추가 키캡""]",1년,890g,"[""RGB LED - 다크 그레이""]","[{""colorName"": ""RGB LED - 다크 그레이"", ""releaseDate"": """"}]"
108,111,K6 PRO,"[""K6 프로"", ""케이씩스 프로"", ""케이6 프로"", ""K씩스 PRO"", ""K씩스 프로"", ""K식스 프로"", ""K6 PRO"", ""K6""]","189,000",false,"",[],"[""K PRO"", ""기계식"", ""적축"", ""청축"", ""갈축"", ""65%"", ""울트라 컴팩트"", ""알루미늄"", ""유선"", ""무선"", ""무한동시입력"", ""핫스왑""]","[""10만원대"", ""블루투스 약 300시간"", ""RGB 지원""]",65% 울트라 컴팩트 배열,기계식 키보드,"[""키크론 K-PRO 기계식 스위치 (적축/청축/갈축)""]",12,ABS + 알루미늄,이중사출 PBT/OSA 프로파일(영문: 이중사출/한글: 레이저 각인),정보 없음,정보 없음,유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 블루투스: 90Hz ",IOS / MAC / Windows / Android / Linux,"4,000mAh",LED 최소 밝기: 약 100시간 / LED OFF: 약 300시간,"RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블 / 무선: 블루투스 5.1,미지원,미지원,MX 스타일 3핀 5핀 핫스왑 지원,미지원,317 x 107mm,프론트: 34mm / 리어: 40mm,정보 없음,"[""K6 PRO 키보드"", ""USB Type A to C 케이블"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버"", ""Windows용 추가 키캡""]",1년,890g,"[""RGB LED - 다크 그레이""]","[{""colorName"": ""RGB LED - 다크 그레이"", ""releaseDate"": """"}]"
109,112,K8 PRO 저소음 적축,"[""K8 프로 저소음 적축"", ""K8 PRO 저적"", ""K8 프로 저적"", ""K8 PRO 저소음 적축"", ""K8""]","199,000",false,"",[],"[""K RPO"", ""저소음 적축"", ""저소음 화이트축"", ""저소음 바나나축"", ""80%"", ""텐키리스"", ""기계식"", ""알루미늄"", ""ABS"", ""볼트 타입 PCB"", ""무한 동시 입력"", ""6키 동시 입력"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""핫스왑""]","[""10만원대""]",80% 텐키리스,기계식 키보드,"[""키크론 K-PRO 저소음 적축"", ""키크론 K-PRO 저소음 화이트축"", ""키크론 K-PRO 저소음 바나나축""]",12,ABS + 알루미늄,"이중 사출 PBT / OSA 프로파일
(영문: 이중사출 / 한글: 레이저 각인)",볼트 타입 PCB 체결,정보 없음,"유선: 무한 동시 입력
무선: 6키 동시 입력",Plug & Play 지원,"유선: 1000HZ, 무선: 90HZ",MAC / IOS / Windows / Android / Linux,"4,000mAh",LED 최소 밝기: 약 100시간 / LED OFF : 약 240시간(작동 시간은 사용환경에 따라 다를 수 있습니다.) ,"RGB 22종/White LED 14종 - 4단계 밝기 조절,  정방향 배열",유선: Type-C 케이블 / 무선: 블루투스 5.1,미지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,359 X 127mm,프론트: 35mm / 리어: 42mm,정보 없음,"[""K8 PRO 저소음 키보드"", ""프레임"", ""PCB,"", ""스틸 플레이트"", ""흡음제"", ""실리콘 흡음패드"", ""스태빌라이저 5개"", ""이중사출 OSA 프로파일 PBT 키캡"", ""K-PRO 스위치"", """", ""USB Type A to C 케이블"", """", ""스위치 리무버"", ""키캡 리무버"", ""스크류 드라이버"", ""윈도우용 교체 키캡""]",1년,"1,146g","[""라이트 그레이""]","[{""colorName"": ""라이트 그레이"", ""releaseDate"": """"}]"
110,113,K8 PRO,"[""K8 프로"", ""케이8 프로"", ""케이8 pro"", ""k팔 프로"", ""k팔 pro"", ""K8 PRO"", ""K8"", ""프로""]","199,000",false,"",[],"[""핫스왑"", ""G PRO"", ""적축"", ""청축"", ""갈축"", ""80%"", ""텐키리스"", ""알루미늄"", ""볼트 타입 PCB"", ""무한 동시 입력"", ""6키 동시 입력"", ""유선"", ""무선"", ""블루투스"", ""블투""]","[""10만원대"", ""블루투스 약 240시간"", ""2.4미지원""]",80% 텐키리스,기계식 키보드,"[""게이트론 G Pro 핫스왑 스위치 적축"", ""게이트론 G Pro 핫스왑 스위치 청축"", ""게이트론 G Pro 핫스왑 스위치 갈축""]",12,ABS/ABS + 알루미늄,"이중 사출 PBT / OSA 프로파일
(영문: 이중사출 / 한글: 레이저 각인)",볼트 타입 PCB 체결,정보 없음,"유선: 무한 동시 입력
무선: 6키 동시 입력",Plug & Play 지원,"유선: 1000HZ, 무선: 90HZ",MAC / IOS / Windows / Android / Linux,"4,000mAh",LED 최소 밝기: 약 100시간 / LED OFF : 약 240시간(작동 시간은 사용환경에 따라 다를 수 있습니다.) ,"RGB 22종/White LED 14종 - 4단계 밝기 조절,  정방향 배열",유선: Type-C 케이블 / 무선: 블루투스 5.1,미지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,"ABS: 355 X 123mm 
알루미늄: 359 X 127mm",프론트: 35mm / 리어: 42mm,정보 없음,"[""K8 PRO 키보드"", ""프레임"", ""PCB,"", ""스틸 플레이트"", ""흡음제"", ""실리콘 흡음패드"", ""스태빌라이저 5개"", ""이중사출 OSA 프로파일 PBT 키캡"", ""게이트론 G PRO 스위치"", """", ""USB Type A to C 케이블"", """", ""스위치 리무버"", ""키캡 리무버"", ""스크류 드라이버"", ""윈도우용 교체 키캡""]",1년,"ABS: 990g / 알루미늄: 1,146g","[""White LED"", ""RGB LED"", ""알루미늄 RGB LED"", ""알루미늄 RGB LED ISO""]","[{""colorName"": ""White LED"", ""releaseDate"": """"}, {""colorName"": ""RGB LED"", ""releaseDate"": """"}, {""colorName"": ""알루미늄 RGB LED"", ""releaseDate"": """"}, {""colorName"": ""알루미늄 RGB LED ISO"", ""releaseDate"": """"}]"
111,114,K8 PRO UK ISO,"[""K8 프로 UK ISO"", ""K8 PRO UK ISO"", ""K8""]","199,000",false,"",[],"[""G PRO"", ""핫스왑"", ""적축"", ""청축"", ""갈축"", ""80%"", ""텐키리스"", ""알루미늄"", ""ABS"", ""볼트 타입 PCB"", ""유선"", ""무선"", ""블루투스"", ""블투""]","[""10만원대""]",80% 텐키리스,기계식 키보드,"[""게이트론 G Pro 핫스왑 스위치 적축"", ""게이트론 G Pro 핫스왑 스위치 청축"", ""게이트론 G Pro 핫스왑 스위치 갈축""]",12,ABS/ABS + 알루미늄,"이중 사출 PBT / OSA 프로파일
(영문: 이중사출 / 한글: 레이저 각인)",볼트 타입 PCB 체결,정보 없음,"유선: 무한 동시 입력
무선: 6키 동시 입력",Plug & Play 지원,"유선: 1000HZ, 무선: 90HZ",MAC / IOS / Windows / Android / Linux,"4,000mAh",LED 최소 밝기: 약 100시간 / LED OFF : 약 240시간(작동 시간은 사용환경에 따라 다를 수 있습니다.) ,"RGB 22종/White LED 14종 - 4단계 밝기 조절,  정방향 배열",유선: Type-C 케이블 / 무선: 블루투스 5.1,미지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,"ABS: 355 X 123mm 
알루미늄: 359 X 127mm",프론트: 35mm / 리어: 42mm,정보 없음,"[""K8 PRO UK ISO 키보드"", ""프레임"", ""PCB,"", ""스틸 플레이트"", ""흡음제"", ""실리콘 흡음패드"", ""스태빌라이저 5개"", ""이중사출 OSA 프로파일 PBT 키캡"", ""게이트론 G PRO 스위치"", """", ""USB Type A to C 케이블"", """", ""스위치 리무버"", ""키캡 리무버"", ""스크류 드라이버"", ""윈도우용 교체 키캡""]",1년,"ABS: 990g / 알루미늄: 1,146g","[""White LED"", ""RGB LED"", ""알루미늄 RGB LED"", ""알루미늄 RGB LED ISO""]","[{""colorName"": ""White LED"", ""releaseDate"": """"}, {""colorName"": ""RGB LED"", ""releaseDate"": """"}, {""colorName"": ""알루미늄 RGB LED"", ""releaseDate"": """"}, {""colorName"": ""알루미늄 RGB LED ISO"", ""releaseDate"": """"}]"
112,115,K8 PRO 저소음 갈축,"[""K8 PRO 저갈"", ""K8 프로 저소음 갈축"", ""K8 프로 저갈"", ""K8 PRO 저소음 갈축"", ""K8""]","199,000",false,"",[],"[""K PRO"", ""저소음 적축"", ""저소음 갈축"", ""80%"", ""텐키리스"", ""기계식"", ""알루미늄"", ""볼트 타입 PCB"", ""무한 동시 입력"", ""유선"", ""무선"", ""핫스왑""]","[""10만원대""]",80% 텐키리스,기계식 키보드,"[""키크론 K-PRO 저소음 적축"", ""키크론 K-PRO 저소음 갈축""]",12,ABS + 알루미늄,"이중 사출 PBT / OSA 프로파일
(영문: 이중사출 / 한글: 레이저 각인)",볼트 타입 PCB 체결,정보 없음,"유선: 무한 동시 입력
무선: 무한 동시 입력",Plug & Play 지원,"유선: 1000HZ, 무선: 90HZ",MAC / IOS / Windows / Android / Linux,"4,000mAh",LED 최소 밝기: 약 100시간 / LED OFF : 약 240시간(작동 시간은 사용환경에 따라 다를 수 있습니다.) ,"RGB 22종 - 4단계 밝기 조절,  정방향 배열",유선: Type-C 케이블 / 무선: 블루투스 5.1,미지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,359 X 127mm,프론트: 35mm / 리어: 42mm,정보 없음,"[""K8 PRO 저소음 키보드"", ""프레임"", ""PCB,"", ""스틸 플레이트"", ""흡음제"", ""실리콘 흡음패드"", ""스태빌라이저 5개"", ""이중사출 OSA 프로파일 PBT 키캡"", ""K-PRO 스위치"", """", ""USB Type A to C 케이블"", """", ""스위치 리무버"", ""키캡 리무버"", ""스크류 드라이버"", ""윈도우용 교체 키캡""]",1년,"1,146g","[""라이트 그레이""]","[{""colorName"": ""라이트 그레이"", ""releaseDate"": "" ""}]"
113,116,K10 PRO MAX,"[""K10 프로 맥스"", ""K10 맥스"", ""K10 PRO 맥스"", ""K10 프로 MAX"", ""K10 RPO MAX"", ""K10 PRO MXA"", ""K10 PRO MAX"", ""K10""]","199,000",false,"",[],"[""바나나축"", ""저소음 적축"", ""저소음 갈축"", ""저소음 바나나축"", ""저소음 화이트축"", ""100%"", ""풀배열"", ""기계식"", ""ABS"", ""볼트 타입  PCB"", ""스틸"", ""무한 동시 입력"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""2.4GHz"", ""핫스왑""]","[""10만원대""]",100% 풀배열,기계식 키보드,"[""키크론 Super 바나나축"", ""키크론 K PRO 저소음 적축/저소음 갈축/ 저소음 바나나축/ 저소음 화이트축""]",12,ABS,이중사출 PBT/OSA프로파일(영문/한글: 이중사출),볼트 타입 PCB 체결,스틸,유선: 무한 동시 입력 / 무선: 무한 동시 입력,Plug & Play 지원,"유선: 1,000Hz / 블루투스: 90Hz/ 무선 2.4GHz",IOS / MAC / Windows / Android / Linux,"4,000mAh",LED 최소 밝기: 약 121시간 / LED OFF: 약 146시간,"RGB 22종 - 4단계 밝기 조절, 정방향 배열",유선: USB Type-C 케이블 / 무선: 블루투스 5.1 & 무선 2.4GHz,2.4GHz 지원,미지원,MX 스타일 3Pin & 5Pin 호환,미지원,447.4 x 139.8mm,프론트: 32.9mm / 리어: 40.1mm,정보 없음,"[""K10 PRO MAX 키보드"", ""USB Type A to C 케이블"", ""Type-A 2.4GHz 리시버"", ""무선 2.4GHz 리시버 전용 연장 어뎁터"", ""키캡 리무버"", ""스위치 리무버"", ""스크류 드라이버"", ""육각렌치""]",1년,1530 ± 10g,"[""레트로"", ""쉘 화이트"", ""카본 블랙""]","[{""colorName"": ""쉘 화이트"", ""releaseDate"": """"}, {""colorName"": ""카본 블랙"", ""releaseDate"": """"}, {""colorName"": ""레트로"", ""releaseDate"": """"}]"
114,117,K8 RETRO,"[""K8 레트로"", ""K8 래트로"", ""케이8 Retro"", ""K팔 Retro"", ""K8 RETRO"", ""K8""]","134,000",false,"",[],"[""적축"", ""청축"", ""갈축"", ""80%"", ""텐키리스"", ""기계식"", ""ABS"", ""알루미늄"", ""플레이트 마운트"", ""무한 동시 입력"", ""6키 동시 입력"", ""유선"", ""무선"", ""블루투스"", ""블투"", ""핫스왑""]","[""10만원대"", ""K10과 키감이 비슷한""]",80% 텐키리스,기계식 키보드,"[""키크론 스위치 적축"", ""키크론 스위치 청축"", ""키크론 스위치 갈축""]",12,ABS/ABS + 알루미늄,"PBT / OSA 프로파일
(영문: 이중사출 / 한글: 레이저 각인)",플레이트 마운트 방식,정보 없음,"유선: 무한 동시 입력
무선: 6키 동시 입력",Plug & Play 지원,"유선: 1000HZ, 무선: 90HZ",MAC / IOS / Windows / Android,"4,000mAh",약 240시간(작동 시간은 사용환경에 따라 다를 수 있습니다.) ,미지원,유선: Type-C 케이블 / 무선: 블루투스 5.1,미지원,미지원,핫스왑 옵션 있는 모델만 MX 스타일 3Pin & 5Pin 호환,미지원,"ABS: 355 X 123mm 
알루미늄: 359 X 127mm",프론트: 35mm / 리어: 42mm,정보 없음,"[""K8 RETRO"", ""퀵 스타터 가이드"", ""사용자 메뉴얼"", ""USB Type A to C 케이블"", ""키캡 리무버 "", ""스위치 리무버(핫스왑 모델만 동봉)"", ""추가 키캡 1set""]",1년,ABS: 740g / 알루미늄: 887g,"[""레트로""]","[{""colorName"": ""레트로"", ""releaseDate"": """"}]"
115,118,K10,"[""케이텐"", ""k텐"", ""K10""]","129,000",false,"",[],"[""G PRO"", ""게이트론"", ""적축"", ""청축"", ""갈축"", ""핫스왑"", ""100%"", ""풀배열"", ""알루미늄"", ""ABS"", ""플레이트 마운트"", ""무한 동시 입력"", ""6키 동시 입력"", ""유선"", ""무선"", ""블루투스"", ""블투""]","[""10만원대""]",100% 풀배열,기계식 키보드,"[""게이트론 G PRO 스위치 적축"", ""게이트론 G PRO 스위치 청축"", ""게이트론 G PRO 스위치 갈축"", ""게이트론 G PRO 핫스왑 스위치 적축"", ""게이트론 G PRO 핫스왑 스위치 청축"", ""게이트론 G PRO 핫스왑 스위치 갈축""]",12,ABS/알루미늄,"ABS/OEM 프로파일
(영문: 이중 사출 / 한글: 레이저 각인",플레이트 마운트 방식,정보 없음,"유선: 무한 동시 입력
무선: 6키 동시 입력",Plug & Play 지원,1000Hz,IOS / MAC / Windows / Android / Linux,"4,000mAh","White LED: 약 68시간, RGB: 약 72시간, LED OFF: 약 240시간",RGB 15종 - 4단계 밝기 조절,"유선: USB Type-C, 무선: 블루투스 5.1",미지원,미지원,제품명에 핫스왑이 있을경우 지원,미지원,ABS: 435 X 130mm / 알루미늄: 440 X 129mm,프론트: 32mm / 리어: 41mm,정보 없음,"[""K10 키보드"", ""퀵 스타터 가이드"", ""사용자 메뉴얼"", ""USB Type A to C 케이블(블랙)"", ""스위치 리무버(핫스왑 모델만 동봉)"", ""키캡 리무버"", ""추가 키캡 X 1set""]",1년,ABS: 895g / 알루미늄: 1082g,"[""White LED/RGB - 라이트 그레이"", ""알루미늄 RGB - 다크 그레이""]","[{""colorName"": ""White LED/RGB - 라이트 그레이"", ""releaseDate"": """"}, {""colorName"": ""알루미늄 RGB - 다크 그레이"", ""releaseDate"": """"}]"
