#,inquiry_no,brand_channel,internal_product_code,inquiry_category,title,inquiry_content,inquiry_registration_date_time,customer_id,customer_name,order_id,naver_product_no,product_name,product_order_option,answer_content,answered,ai_answer_generated,cs_reviewed,processing_status,created_at,updated_at
34,302503467,KEYCHRON,,배송,배송시작,두개시켰는데 한개는 배송되었던데 나머지는 언제되나요,2024-10-10 06:37:08,bshp******,박*라,2024100854102801,10481603447,키크론 레모키 X3 매크로 게이밍 키보드 블랙 LED 유선 기계식 풀배열 Lemokey,옵션 선택: 블랙 적축,"안녕하세요 키크론입니다!

10월 9일 휴무일로 택배업무가 진행되지 않아 배송일정이 달랐던 것 같아요😥
주문해주신 제품은 10월 10일 오늘 광산구에 도착하여 발송 될 예정으로 확인됩니다!
혹시라도 제품을 수령하지 못하시는경우 언제든 연락주세요!
감사합니다!",true,false,false,pending,2025-10-02 09:32:23,2025-10-02 09:32:23
35,302508909,KEYCHRON,,교환,교환 연락처 변경,"안녕하세요 교환 관련해서 연락이 안되어
문의 남겼었습니다.
01074032059로 연락 주시면 감사드리겠습니다.

",2024-10-10 09:34:50,irs_****,노*주,2024092938793121,8451254014,키크론 Q11 Knob 노브 RGB 알루미늄 커스텀 기계식 키보드 핫스왑 스플릿 분리형,옵션 선택: 타입 B｜영문각인 적축,"안녕하세요 키크론입니다!

넵 담당부서로 전달하여 통화 될 수 있도록 하겠습니다💙
감사합니다!",true,false,false,pending,2025-10-02 09:32:23,2025-10-02 09:32:23
36,302530977,KEYCHRON,,교환,교환 요청(색상),제품 색상 Pro max /쉘화이트 / 저소음적축 으로 교환 요청드립니다.,2024-10-10 15:09:50,sf****,송*지,2024100864288071,10801190702,키크론 K10 PRO MAX 무선 2.4G 풀배열 매크로 사무실 저소음 기계식 키보드,옵션 선택: PRO MAX / 프레임 선택: 레트로 / 스위치 선택: 저소음적축 (보글보글💗),"안녕하세요 고객님
키크론 입니다.

현재 구매 내역을 통해 AS가 진행 되고 있어 동일한 상품이 아닌 다른 옵션으로 변경은 불가한 점 양해 부탁드립니다 8ㅅ8...
다른 색상으로 원하시는 경우엔 반품 후 재결제 해주셔야 하는 점 참고 부탁드려요🙏
즐거운 하루 보내세요! 문의 주셔서 감사합니다🎵",true,false,false,pending,2025-10-02 09:32:23,2025-10-02 09:32:23
37,302531474,KEYCHRON,,교환,교환철회 요청,해당 상품 색상 변경은 환불 후 재결제해야 한다고 안내받아 교환철회하려고 하니 비용 지불 이후라 철회가 불가합니다. 환불 신청을 위해 교환철회 조치 부탁드립니다!,2024-10-10 15:18:06,sf****,송*지,2024100864288071,10801190702,키크론 K10 PRO MAX 무선 2.4G 풀배열 매크로 사무실 저소음 기계식 키보드,옵션 선택: PRO MAX / 프레임 선택: 레트로 / 스위치 선택: 저소음적축 (보글보글💗),"안녕하세요 고객님 키크론 입니다

네! 해당 주문건 교환철회 도와드렸습니다
반품으로 접수해주시면 됩니다

감사합니다 ",true,false,false,pending,2025-10-02 09:32:23,2025-10-02 09:32:23
38,302549395,KEYCHRON,,상품,키보드의 한 키가 눌린 상태로 멈추지 않습니다.,"키보드 사용 중에 종종 키보드의 한 키가 눌린 상태로 멈추지 않고 해당 키만 계속해서 입력되는 문제가 발생합니다. esc도 작동하지 않고, 키보드를 다른 연결로 스위치 했다가 돌아와야 정상적으로 작동합니다. 기존의 노트북 키보드를 사용했을 때에는 이러한 문제가 발생하지 않았기 때문에 키보드의 문제인 것으로 예상됩니다. 키보드를 교환해야하는 것인지, 아니면 제가 고칠 수 있는 방법이 있는것인지 궁금합니다.",2024-10-10 21:19:04,ange****,박*솔,2024092948587321,8593818070,키크론 K5 레트로 화이트 SE 2.4G 매크로 슬림 로우 프로파일 기계식 키보드,,"안녕하세요 고객님 , 키크론 입니다 

사용중인 상품에 불편을 드려 죄송합니다
해당건 번거로우시겠지만 아래 경로로 AS접수 해주시면 담당부서에서 확인하여 처리 드리겠습니다.
키크론 공식 홈페이지 - 고객지원 - AS접수에 구매내역과 증상의사진 및 영상 함께 첨부 가능하다면 첨부하여 접수 부탁 드립니다.

문의 주셔서 감사합니다 :)
",true,false,false,pending,2025-10-02 09:32:23,2025-10-02 09:32:23
39,302549906,KEYCHRON,,상품,(재문의) ...이 계속 누러지는문제,"답변주신대로 초기화도하고 키캡도 바꿔서 해봤는데 동일한 증상이 계속일어나네요.
제품 불량같은데 교환부탁드려요",2024-10-10 21:34:29,ppul*****,이*윤,2024092434568141,10801190702,[체감가12만9천원] 키크론 K10 PRO MAX 무선 2.4G 풀배열 매크로 사무실 저소음 기계식 키보드,프레임 선택: 카본 블랙 / 스위치 선택: 저소음바나나축 (몽글몽글💓) / 🔥신상위크 선착순 혜택🔥: 키크론 B1 (라벤더 퍼플),"안녕하세요 고객님 키크론 입니다

사용중인 상품의 불편을 드려 너무 죄송합니다 
번거로우시겠지만 아래 경로로 AS접수 해주시면 담당부서에서 확인하여 처리 드리겠습니다.
키크론 공식 홈페이지 - 고객지원 - AS접수에 구매내역과 증상의사진 및 영상 함께 첨부 가능하다면 첨부하여 접수 부탁 드립니다.

문의 주셔서 감사합니다 :)
",true,false,false,pending,2025-10-02 09:32:23,2025-10-02 09:32:23
40,302552398,KEYCHRON,,환불,색변경으로 2건 주문하였는데 해당제품  취소 부탁드립니다.,색변경으로 2건 주문하였는데 해당제품 이중 배송해주시지마시고 꼭 취소 부탁드립니다. ,2024-10-10 22:55:50,drea*******,오*훈,2024101029767901,9898875810,키크론 Q13 PRO MAX 알루미늄 RGB 인체공학 핫스왑 무선 커스텀 기계식 키보드,옵션 선택: 영문각인｜카본 블랙 바나나축,"안녕하세요 고객님 키크론 입니다

네 해당 주문건 취소 도와드렸습니다! 

감사합니다 ",true,false,false,pending,2025-10-02 09:32:22,2025-10-02 09:32:22
41,302553948,KEYCHRON,,배송,배송 미도착,"당일배송 미도착했으나 택배사 완료처리됨
택배사 및 기사 통화안됩니다
확인 바랍니다",2024-10-11 00:05:36,bs****,두*환,2024101096235921,10801190702,키크론 K10 PRO MAX 무선 2.4G 풀배열 매크로 사무실 저소음 기계식 키보드,옵션 선택: PRO MAX / 프레임 선택: 카본 블랙 / 스위치 선택: 저소음바나나축 (몽글몽글💓),"안녕하세요 고객님 키크론 입니다

배송관련 혼란을 드려 너무 죄송합니다 
간혹 기사님들이 일괄로 완료를 찍어 둔 후 배송하시는경우가 있습니다 ㅠ.ㅠ
혹시 아직도 못받아보신건지 확인 부탁드립니다!🙏 

감사합니다 ",true,false,false,pending,2025-10-02 09:32:22,2025-10-02 09:32:22
42,302583300,KEYCHRON,,기타,2024.07.09 구매했는데 연결이 뚝뚝 끊기는 현상 발생,"안녕하세요 2024.07.09 날짜에 구매해서 약 3개월 째 쓰고있는 해당 마우스가
마우스커서 이동 중 멈추는 현상이 최근에 간헐적으로 발생하는데 해결 방법이 어떻게 되는지 문의 드립니다.
(수신기와 마우스의 거리는 2뼘정도로 송수신거리 문제는 아닌 것 같습니다.)
",2024-10-11 16:40:22,kung***,강*준,2024070963916901,9827514928,키크론 M3 4K 초경량 옵티컬 무선 마우스 2.4GHz 블루투스 C타입 동글 애플 PC,옵션 선택: 블랙,"안녕하세요 고객님
키크론 입니다.

앗 그러신거라면.... 리시버 재 페어링을 해보셔야 할 것 같아요..!😥

수신기를 장치에서 제거 해주세요 > 마우스 좌측 버튼+앞으로 가기 버튼을 4초 동안 눌러주세요 > 마우스 인디게이터가 녹색으로 깜빡이면 리시버를 다시 장착해주세요

위의 방법으로 재 페어링 해보신 후에도 동일한 증상이 계속 된다면 
번거로우시겠지만 아래 경로로 접수 해주시면 담당 부서에서 확인하여 처리 도와드리겠습니다!

키크론 공식 홈페이지 - 고객지원 - AS접수에 구매 내역과 증상의 사진 또는 동영상 첨부하여 접수 부탁 드립니다.🙏💛

즐거운 하루 보내세요! 문의 주셔서 감사합니다🎵",true,false,false,pending,2025-10-02 09:32:22,2025-10-02 09:32:22
43,302586547,KEYCHRON,,환불,취소언제되나요...,기다리다지쳤어요 땡벌,2024-10-11 17:50:22,bb02****,이*영,2024101135132711,9063692102,키크론 하이무 바다소금 리니어 스위치 110Pcs 사전윤활 핫스왑 교체용,,"안녕하세요 고객님
키크론 입니다.

도착 보장 제품의 경우 주문 즉시 택배사로 주문이 넘겨지게 되어 빠르게 배송 작업이 시작됩니다..8ㅅ8..!
따라서 사이트 상에서 취소가 가능하더라도 배송사에서 출고 작업이 시작되면 배송사 자체에서 취소 불가 처리를 해서 취소가 철회됩니다!😭
출고 작업이 시작되면 저희도 취소가 불가하여 취소처리가 불가한 점 양해 부탁드리며,
해당 제품을 원치 않는 경우 제품을 수령 하신 후 미개봉 상태 그대로 반품 처리 해주시면 수거 후 반품 처리 도와드리겠습니다!
즐거운 하루 보내세요! 문의 주셔서 감사합니다🎵",true,false,false,pending,2025-10-02 09:32:22,2025-10-02 09:32:22
44,302594485,KEYCHRON,,환불,출발전 배송취소했는데 왜 발송준비 중이죠? ,"제품준비중에 취소했구요, 취소했는데 발송준비면 어떡하죠?",2024-10-11 21:36:57,jy****,안*애,2024101148307411,8415465262,키크론 키보드 더스트 커버 클리어 투명 덮개 케이스 루프 보호 DC-2,프레임 선택: 투명 / 옵션 선택: (DC-3) 컴팩트 텐키리스 75%,"안녕하세요 고객님 키크론 입니다

아쉽게도 취소접수해주신 주문건은 이미 배송이 시작되어 취소가어렵다보니 
취소철회처리가 되었습니다 ㅠㅠ
수령 후 반품으로 접수가능합니다

감사합니다",true,false,false,pending,2025-10-02 09:32:22,2025-10-02 09:32:22
45,302604235,KEYCHRON,,배송,배송지연 보상내용 문의,어제까지 도착보장이었는데 어제는 커녕 오늘 아직까지도 배송이 되지 않았습니다. 보상받을 수 있는 내용이 있을까요? 그리고 오늘 언제쯤 배송받을 수 있을까요?,2024-10-12 10:49:10,jong******,서*호,2024101131600081,9008025777,키크론 K6 PRO 알루미늄 RGB 핫스왑 저소음 갈축 무선 커스텀 기계식 키보드,,"안녕하세요 고객님 키크론 입니다 

배송과정에 불편을 드려 너무 죄송합니다 
해당건 스토어 자체적으로 배송지연금이 포인트로 지급 될 예정입니다 ㅠ.ㅠ..! 
빠른배송되도록 노력하겠습니다 

감사합니다 
",true,false,false,pending,2025-10-02 09:32:22,2025-10-02 09:32:22
46,302626549,KEYCHRON,,상품,키 오류,"안녕하세요 구매 후 사용하는데 키보드에 . 버튼이 계속 눌리네요 중간에 제가 한번더 . 을 눌러주면 안나오긴 하는데
중간중간 ....... 이렇게 계속 타이핑이 됩니다",2024-10-13 11:43:18,bhw1***,배*우,2024092559371501,10801190702,[체감가12만9천원] 키크론 K10 PRO MAX 무선 2.4G 풀배열 매크로 사무실 저소음 기계식 키보드,프레임 선택: 쉘 화이트 / 스위치 선택: 저소음바나나축 (몽글몽글💓) / 🔥신상위크 선착순 혜택🔥: 키크론 M2 마우스 (색상 랜덤),"안녕하세요 고객님
키크론 입니다.

앗 특정 킴나 그러는 거라면 스위치의 이상일 수도 있을 것 같아요 ㅠㅠ..!
해당 위치의 스위치와 다른 위치의 스위치를 교체 하여 주셨을 때 스위치를 따라 문제 상황이 같이 옮겨가는지 확인 후 톡톡 남겨주시면 빠른 안내 드리겠습니다!🙏💛
즐거운 하루 보내세요! 문의 주셔서 감사합니다🎵",true,false,false,pending,2025-10-02 09:32:22,2025-10-02 09:32:22
47,302638621,KEYCHRON,,배송,도착보장이라는데,배송완료라고 하는데 문앞에 물건은 없네요. 도착보장이 맞는건가요?,2024-10-14 00:10:16,ym****,정*민,2024101262333071,10310833443,키크론 K10 PRO SE 레트로 핫스왑 무선 기계식 키보드 풀배열 애플 맥 블루투스,옵션 선택: PRO SE2｜ 2.4G기능추가｜+3.5만원 / 프레임｜스위치 선택: 화이트🤍｜저소음 바나나축 (몽글몽글💗),"안녕하세요 고객님 , 키크론 입니다

배송관련하여 혼란을 드려 너무 죄송합니다 ㅠ,ㅠ
간혹 물량이 너무 많은경우ㅡ 기사님들이 일괄로 배송완료찍은 후 배송되는경우가 있습니다 ㅠㅠ
이부분은 택배사 측에 전달하여 혼란이 없도록하겠습니다 ..🙏 
아마 지금은 수령을 해주셨을거같으나 아직도 못받아보신거라면 꼭 문의 부탁드립니다 💛😥 

감사합니다 ",true,false,false,pending,2025-10-02 09:32:22,2025-10-02 09:32:22
48,302640129,KEYCHRON,,배송,"일요일 도착보장이라는데,,,,  
","
제품은 도착하지 않고 배송완료 처리했네요. 
월요일 새벽까지 기다렸는대,,,
이럴거면 일요일 도착보장이라고 하지 말던가요!",2024-10-14 06:10:08,hang****,황*란,2024101262385491,10801190702,키크론 K10 PRO MAX 무선 2.4G 풀배열 매크로 사무실 저소음 기계식 키보드,옵션 선택: PRO MAX / 프레임 선택: 쉘 화이트 / 스위치 선택: 저소음화이트축 (살랑살랑💙),"안녕하세요 고객님 , 키크론 입니다

배송관련하여 혼란을 드려 너무 죄송합니다 ㅠ,ㅠ
간혹 물량이 너무 많은경우ㅡ 기사님들이 일괄로 배송완료찍은 후 배송되는경우가 있습니다 ㅠㅠ
이부분은 택배사 측에 전달하여 혼란이 없도록하겠습니다 ..🙏 
아마 지금은 수령을 해주셨을거같으나 아직도 못받아보신거라면 꼭 문의 부탁드립니다 💛😥 

감사합니다 ",true,false,false,pending,2025-10-02 09:32:22,2025-10-02 09:32:22
49,302646497,KEYCHRON,,기타,키보드 타건 문제,"안녕하세요 제가 현 제품을 사용한지 1년 좀 넘게 사용 중 인데요

특정 키를 누를때 2번 연속 눌리거나 입력이 잘 안되는 현상이 생깁니다!

해결방안을 여쭤 봅니다!",2024-10-14 09:54:20,alsw*****,전*재,2023061227173911,8562026581,키크론 Q6 노브 화이트 RGB 알루미늄 커스텀 기계식 키보드 핫스왑 애플 풀배열,옵션 선택: 적축,"안녕하세요 고객님 , 키크론 입니다

해당 위치 스위치 불량일수있을거같아요 ㅠㅠ~!
잘눌리는 키의 스위치와 중복입력되는 키의 스위치를 교체해서 테스트 후 정상작동이 된다면 스위치만 교체로 도움드릴수있으며 교체해도 동일하다면 기판불량일수있습니다 ㅠㅡㅠ
테스트 후 어떻게 처리 도움을 드리면될지 아래 경로로 AS접수 해주시면 담당부서에서 확인하여 처리 드리겠습니다.
키크론 공식 홈페이지 - 고객지원 - AS접수에 구매내역과 증상의사진 및 영상 함께 첨부 가능하다면 첨부하여 접수 부탁 드립니다.

문의 주셔서 감사합니다 :)
",true,false,false,pending,2025-10-02 09:32:22,2025-10-02 09:32:22
50,302648734,KEYCHRON,,배송,주소변경,주소변경되나요,2024-10-14 10:26:26,seyo*****,김*영,2024101491907751,10801190702,키크론 K10 PRO MAX 무선 2.4G 풀배열 매크로 사무실 저소음 기계식 키보드,옵션 선택: PRO SE2(MAX SE)｜-1만원 / 프레임 선택: 레트로 (RGB 기능만 없어용😏) / 스위치 선택: 저소음바나나축 (몽글몽글💓),"안녕하세요 고객님 키크론 입니다

아쉽게도 주소 변경은 시스템상 어려우며 배송 전 취소 후 재주문으로만 가능합니다ㅠ.ㅠ 

감사합니다 ",true,false,false,pending,2025-10-02 09:32:22,2025-10-02 09:32:22
